"","Date","Country","TotalLoadValue"
"2660",2015-09-12,"Belgium",863214.85
"2661",2015-09-13,"Belgium",827212.92
"2662",2015-09-14,"Belgium",949037.38
"2663",2015-09-15,"Belgium",961085.67
"2664",2015-09-16,"Belgium",981306.58
"2665",2015-09-17,"Belgium",975302.27
"2666",2015-09-18,"Belgium",958736.65
"2667",2015-09-19,"Belgium",858460.46
"2668",2015-09-20,"Belgium",815098.46
"2669",2015-09-21,"Belgium",942692.12
"2670",2015-09-22,"Belgium",969293.22
"2671",2015-09-23,"Belgium",983292.1
"2672",2015-09-24,"Belgium",981719.85
"2673",2015-09-25,"Belgium",972290.58
"2674",2015-09-26,"Belgium",875472.37
"2675",2015-09-27,"Belgium",832351.14
"2676",2015-09-28,"Belgium",973311.02
"2677",2015-09-29,"Belgium",983139.58
"2678",2015-09-30,"Belgium",974174.25
"2679",2015-10-01,"Belgium",971578.83
"2680",2015-10-02,"Belgium",969302
"2681",2015-10-03,"Belgium",861442.43
"2682",2015-10-04,"Belgium",821502.28
"2683",2015-10-05,"Belgium",959585.66
"2684",2015-10-06,"Belgium",973541.51
"2685",2015-10-07,"Belgium",969174.6
"2686",2015-10-08,"Belgium",985604.81
"2687",2015-10-09,"Belgium",962177.26
"2688",2015-10-10,"Belgium",857613.03
"2689",2015-10-11,"Belgium",815156.74
"2690",2015-10-12,"Belgium",962708.18
"2691",2015-10-13,"Belgium",1016127.15
"2692",2015-10-14,"Belgium",1034613.83
"2693",2015-10-15,"Belgium",1029017.29
"2694",2015-10-16,"Belgium",1019827.1
"2695",2015-10-17,"Belgium",917912.26
"2696",2015-10-18,"Belgium",861533.24
"2697",2015-10-19,"Belgium",994280.43
"2698",2015-10-20,"Belgium",1011037.92
"2699",2015-10-21,"Belgium",1016127.32
"2700",2015-10-22,"Belgium",1017693.38
"2701",2015-10-23,"Belgium",1007575.95
"2702",2015-10-24,"Belgium",899877.86
"2703",2015-10-25,"Belgium",859745.29
"2704",2015-10-26,"Belgium",980079.31
"2705",2015-10-27,"Belgium",999649.93
"2706",2015-10-28,"Belgium",1005392.2
"2707",2015-10-29,"Belgium",1000981.55
"2708",2015-10-30,"Belgium",990038.65
"2709",2015-10-31,"Belgium",886905.36
"2710",2015-11-01,"Belgium",828947.42
"2711",2015-11-02,"Belgium",956680.78
"2712",2015-11-03,"Belgium",1002541.09
"2713",2015-11-04,"Belgium",1009412.23
"2714",2015-11-05,"Belgium",1002267.92
"2715",2015-11-06,"Belgium",986346.35
"2716",2015-11-07,"Belgium",880697.86
"2717",2015-11-08,"Belgium",847683.77
"2718",2015-11-09,"Belgium",962945.26
"2719",2015-11-10,"Belgium",990612.87
"2720",2015-11-11,"Belgium",880496.65
"2721",2015-11-12,"Belgium",990602.36
"2722",2015-11-13,"Belgium",988664.13
"2723",2015-11-14,"Belgium",910603.01
"2724",2015-11-15,"Belgium",847778.56
"2725",2015-11-16,"Belgium",997884.54
"2726",2015-11-17,"Belgium",1006537.76
"2727",2015-11-18,"Belgium",995551.61
"2728",2015-11-19,"Belgium",1027361.14
"2729",2015-11-20,"Belgium",1037014
"2730",2015-11-21,"Belgium",951094.28
"2731",2015-11-22,"Belgium",920935.75
"2732",2015-11-23,"Belgium",1041951.5
"2733",2015-11-24,"Belgium",1088714.46
"2734",2015-11-25,"Belgium",1090599.18
"2735",2015-11-26,"Belgium",1077738.64
"2736",2015-11-27,"Belgium",1068879.23
"2737",2015-11-28,"Belgium",954585.67
"2738",2015-11-29,"Belgium",912869.47
"2739",2015-11-30,"Belgium",1055637.37
"2740",2015-12-01,"Belgium",1065302.79
"2741",2015-12-02,"Belgium",1058361.07
"2742",2015-12-03,"Belgium",1061510.53
"2743",2015-12-04,"Belgium",1041366.36
"2744",2015-12-05,"Belgium",952903.46
"2745",2015-12-06,"Belgium",906230.38
"2746",2015-12-07,"Belgium",1040121.3
"2747",2015-12-08,"Belgium",1058527.83
"2748",2015-12-09,"Belgium",1058565.03
"2749",2015-12-10,"Belgium",1073870.54
"2750",2015-12-11,"Belgium",1080851.51
"2751",2015-12-12,"Belgium",961613.77
"2752",2015-12-13,"Belgium",932765.01
"2753",2015-12-14,"Belgium",1050357.81
"2754",2015-12-15,"Belgium",1073322.96
"2755",2015-12-16,"Belgium",1068950.12
"2756",2015-12-17,"Belgium",1021282.79
"2757",2015-12-18,"Belgium",1003540.08
"2758",2015-12-19,"Belgium",903487.4
"2759",2015-12-20,"Belgium",865989.02
"2760",2015-12-21,"Belgium",959916.41
"2761",2015-12-22,"Belgium",952808.47
"2762",2015-12-23,"Belgium",940268.64
"2763",2015-12-24,"Belgium",874500.99
"2764",2015-12-25,"Belgium",798572.19
"2765",2015-12-26,"Belgium",819435.38
"2766",2015-12-27,"Belgium",821835.92
"2767",2015-12-28,"Belgium",883573.9
"2768",2015-12-29,"Belgium",901471.95
"2769",2015-12-30,"Belgium",889091.19
"2770",2015-12-31,"Belgium",860497.57
"2771",2016-01-01,"Belgium",795076.89
"2772",2016-01-02,"Belgium",854862.29
"2773",2016-01-03,"Belgium",864879.76
"2774",2016-01-04,"Belgium",1020159.27
"2775",2016-01-05,"Belgium",1057594
"2776",2016-01-06,"Belgium",1052539.71
"2777",2016-01-07,"Belgium",1044680.66
"2778",2016-01-08,"Belgium",1056355.32
"2779",2016-01-09,"Belgium",945856.28
"2780",2016-01-10,"Belgium",897297.34
"2781",2016-01-11,"Belgium",1063507.04
"2782",2016-01-12,"Belgium",1067416.11
"2783",2016-01-13,"Belgium",1091534.84
"2784",2016-01-14,"Belgium",1097111.8
"2785",2016-01-15,"Belgium",1109735.51
"2786",2016-01-16,"Belgium",998059.48
"2787",2016-01-17,"Belgium",971207.69
"2788",2016-01-18,"Belgium",1132433.5
"2789",2016-01-19,"Belgium",1157752.57
"2790",2016-01-20,"Belgium",1167143.65
"2791",2016-01-21,"Belgium",1143531.8
"2792",2016-01-22,"Belgium",1121690.55
"2793",2016-01-23,"Belgium",1004685.06
"2794",2016-01-24,"Belgium",947754.35
"2795",2016-01-25,"Belgium",1042516.58
"2796",2016-01-26,"Belgium",1055819.73
"2797",2016-01-27,"Belgium",1043462.29
"2798",2016-01-28,"Belgium",1044491.95
"2799",2016-01-29,"Belgium",1044637.16
"2800",2016-01-30,"Belgium",955953.37
"2801",2016-01-31,"Belgium",928962.01
"2802",2016-02-01,"Belgium",1032814.9
"2803",2016-02-02,"Belgium",1063535.79
"2804",2016-02-03,"Belgium",1083264.26
"2805",2016-02-04,"Belgium",1088815.03
"2806",2016-02-05,"Belgium",1066166.52
"2807",2016-02-06,"Belgium",931023.54
"2808",2016-02-07,"Belgium",889877.6
"2809",2016-02-08,"Belgium",1017702.27
"2810",2016-02-09,"Belgium",1072802.28
"2811",2016-02-10,"Belgium",1086824.85
"2812",2016-02-11,"Belgium",1082091.84
"2813",2016-02-12,"Belgium",1064769.13
"2814",2016-02-13,"Belgium",994442.78
"2815",2016-02-14,"Belgium",959341.64
"2816",2016-02-15,"Belgium",1074698.47
"2817",2016-02-16,"Belgium",1101871.08
"2818",2016-02-17,"Belgium",1119793.38
"2819",2016-02-18,"Belgium",1114188.94
"2820",2016-02-19,"Belgium",1074015.49
"2821",2016-02-20,"Belgium",953784.51
"2822",2016-02-21,"Belgium",894683.8
"2823",2016-02-22,"Belgium",1036699.69
"2824",2016-02-23,"Belgium",1068659.9
"2825",2016-02-24,"Belgium",1073504.99
"2826",2016-02-25,"Belgium",1086020.89
"2827",2016-02-26,"Belgium",1076462.16
"2828",2016-02-27,"Belgium",941308.92
"2829",2016-02-28,"Belgium",905209.56
"2830",2016-02-29,"Belgium",1048319.42
"2831",2016-03-01,"Belgium",1092083.76
"2832",2016-03-02,"Belgium",1054097.37
"2833",2016-03-03,"Belgium",1068490.19
"2834",2016-03-04,"Belgium",1064337.26
"2835",2016-03-05,"Belgium",969665.24
"2836",2016-03-06,"Belgium",921871.78
"2837",2016-03-07,"Belgium",1066668.12
"2838",2016-03-08,"Belgium",1073117.12
"2839",2016-03-09,"Belgium",1046950.08
"2840",2016-03-10,"Belgium",1042274.71
"2841",2016-03-11,"Belgium",1031635.07
"2842",2016-03-12,"Belgium",933784.31
"2843",2016-03-13,"Belgium",877650.22
"2844",2016-03-14,"Belgium",1019306.71
"2845",2016-03-15,"Belgium",1047796.61
"2846",2016-03-16,"Belgium",1037180.01
"2847",2016-03-17,"Belgium",1028463.69
"2848",2016-03-18,"Belgium",1041525.87
"2849",2016-03-19,"Belgium",957199.95
"2850",2016-03-20,"Belgium",919751.8
"2851",2016-03-21,"Belgium",1035835.77
"2852",2016-03-22,"Belgium",1027506.77
"2853",2016-03-23,"Belgium",1044944.12
"2854",2016-03-24,"Belgium",1029138.69
"2855",2016-03-25,"Belgium",1016515.16
"2856",2016-03-26,"Belgium",884447.77
"2857",2016-03-27,"Belgium",825900.06
"2858",2016-03-28,"Belgium",826335.27
"2859",2016-03-29,"Belgium",965097.55
"2860",2016-03-30,"Belgium",984705.2
"2861",2016-03-31,"Belgium",1009064.69
"2862",2016-04-01,"Belgium",996483.02
"2863",2016-04-02,"Belgium",893444.33
"2864",2016-04-03,"Belgium",823025.29
"2865",2016-04-04,"Belgium",962971.62
"2866",2016-04-05,"Belgium",989986.93
"2867",2016-04-06,"Belgium",985587.07
"2868",2016-04-07,"Belgium",997310.36
"2869",2016-04-08,"Belgium",996342.89
"2870",2016-04-09,"Belgium",884420.86
"2871",2016-04-10,"Belgium",829156.69
"2872",2016-04-11,"Belgium",944947.34
"2873",2016-04-12,"Belgium",960239.54
"2874",2016-04-13,"Belgium",992156.85
"2875",2016-04-14,"Belgium",981544.44
"2876",2016-04-15,"Belgium",961264.02
"2877",2016-04-16,"Belgium",869198.86
"2878",2016-04-17,"Belgium",837822.45
"2879",2016-04-18,"Belgium",957846.45
"2880",2016-04-19,"Belgium",961126.96
"2881",2016-04-20,"Belgium",953204.39
"2882",2016-04-21,"Belgium",962397.1
